Time,Extension,Load,
218.10001,26.16973,118.10105,
218.12,26.17181,117.85483,
218.14,26.17379,117.93767,
218.16,26.17601,118.32481,
218.17999,26.1786,118.52174,
218.2,26.18134,118.50871,
218.22,26.18398,118.25565,
218.24001,26.18629,117.8918,
218.25999,26.18839,117.81985,
218.28,26.19064,118.16646,
218.3,26.19322,118.41364,
218.32001,26.19594,118.24413,
218.34,26.19856,118.04219,
218.36,26.20092,117.87309,
218.38,26.20294,117.63839,
218.39999,26.20489,117.73096,
218.42,26.20714,118.29088,
218.44,26.20978,118.56582,
218.46001,26.21257,118.31718,
218.48,26.21521,117.81248,
218.5,26.21752,117.32321,
218.52,26.21964,117.25317,
218.53999,26.22191,117.73612,
218.56,26.22447,118.21571,
218.58,26.22713,118.30071,
218.60001,26.22972,118.16823,
218.62,26.23209,117.97129,
218.64,26.23414,117.76287,
218.66,26.23615,117.96791,
218.67999,26.23845,118.53467,
218.7,26.2411,118.99669,
218.72,26.24388,118.99648,
218.74001,26.24648,118.77202,
218.75999,26.24873,118.4418,
218.78,26.2508,118.45558,
218.8,26.25311,118.77047,
218.82001,26.2557,118.9317,
218.84,26.25836,118.7631,
218.86,26.26093,118.54099,
218.88,26.26325,118.25342,
218.89999,26.26525,118.02608,
218.92,26.26724,118.28005,
218.94,26.26955,118.73351,
218.96001,26.2722,118.84671,
218.98,26.27497,118.65773,
219,26.27758,118.36766,
219.02,26.27985,118.10979,
219.03999,26.28198,118.17481,
219.06,26.28431,118.50504,
219.08,26.2869,118.71628,
219.10001,26.28955,118.71185,
219.12,26.29209,118.62197,
219.14,26.29437,118.3938,
219.16,26.29636,118.16975,
219.17999,26.29839,118.36224,
219.2,26.30076,118.74544,
219.22,26.30345,118.86262,
219.24001,26.30623,118.67918,
219.25999,26.3088,118.27895,
219.28,26.31104,117.91495,
219.3,26.31317,118.01543,
219.32001,26.31554,118.4138,
219.34,26.31816,118.60806,
219.36,26.32079,118.58547,
219.38,26.32328,118.54563,
219.39999,26.32551,118.39343,
219.42,26.3275,118.34722,
219.44,26.32957,118.61797,
219.46001,26.33198,119.07446,
219.48,26.33471,119.26446,
219.5,26.33749,119.10482,
219.52,26.34003,118.67947,
219.53999,26.3422,118.34528,
219.56,26.3443,118.50205,
219.58,26.34667,118.87929,
219.60001,26.3493,119.0552,
219.62,26.35195,118.995,
219.64,26.35447,118.83442,
219.66,26.3567,118.58733,
219.67999,26.35869,118.48985,
219.7,26.36078,118.81995,
219.72,26.3632,119.20109,
219.74001,26.36591,119.31699,
219.75999,26.36865,119.16944,
219.78,26.37117,118.86073,
219.8,26.37337,118.5145,
219.82001,26.37553,118.49044,
219.84,26.37798,118.85305,
219.86,26.38064,119.00205,
219.88,26.38328,118.94959,
219.89999,26.38575,118.74133,
219.92,26.38789,118.46444,
219.94,26.38984,118.51402,
219.96001,26.39194,119.02168,
219.98,26.39444,119.61214,
220,26.39722,119.85858,
220.02,26.40001,119.7046,
220.03999,26.4025,119.21634,
220.06,26.40463,118.87002,
220.08,26.40678,119.02382,
220.10001,26.40925,119.38366,
220.12,26.41191,119.44463,
220.14,26.41454,119.19508,
220.16,26.41694,118.88944,
220.17999,26.41902,118.54471,
220.2,26.42095,118.5539,
220.22,26.42311,119.01241,
220.24001,26.42564,119.39371,
220.25999,26.42842,119.42973,
220.28,26.43119,119.12314,
220.3,26.43366,118.58745,
220.32001,26.43581,118.38733,
220.34,26.43797,118.75713,
220.36,26.4404,119.3058,
220.38,26.44303,119.46568,
220.39999,26.44563,119.3298,
220.42,26.44805,119.11611,
220.44,26.45018,118.82853,
220.46001,26.45215,118.78952,
220.48,26.45432,119.21861,
220.5,26.45687,119.55758,
220.52,26.45965,119.45774,
220.53999,26.46235,119.11914,
220.56,26.46471,118.6737,
220.58,26.4668,118.55717,
220.60001,26.46899,119.01808,
220.62,26.47155,119.50193,
220.64,26.47429,119.47834,
220.66,26.47694,119.19655,
220.67999,26.47935,118.84953,
220.7,26.48141,118.53166,
220.72,26.48334,118.62089,
220.74001,26.4855,119.12058,
220.75999,26.48804,119.55481,
220.78,26.4908,119.71849,
220.8,26.49352,119.57184,
220.82001,26.49592,119.24831,
220.84,26.49805,119.13432,
220.86,26.50031,119.39999,
220.88,26.50289,119.72343,
220.89999,26.50559,119.76714,
220.92,26.50816,119.57847,
220.94,26.51047,119.35231,
220.96001,26.51248,119.20266,
220.98,26.51442,119.39812,
221,26.51664,119.94291,
221.02,26.51925,120.3688,
221.03999,26.52209,120.405,
221.06,26.52483,120.08147,
221.08,26.52718,119.54558,
221.10001,26.52926,119.37773,
221.12,26.53152,119.78416,
221.14,26.5341,120.13105,
221.16,26.53677,120.13152,
221.17999,26.53934,119.86671,
221.2,26.54168,119.53751,
221.22,26.54372,119.26787,
221.24001,26.5457,119.39871,
221.25999,26.54795,119.75123,
221.28,26.55058,119.97652,
221.3,26.5534,119.98895,
221.32001,26.55609,119.69153,
221.34,26.55839,119.20937,
221.36,26.56047,119.09514,
221.38,26.56274,119.42078,
221.39999,26.56533,119.72124,
221.42,26.56801,119.65984,
221.44,26.57058,119.44592,
221.46001,26.57289,119.13328,
221.48,26.5749,118.92389,
221.5,26.57688,119.16617,
221.52,26.57917,119.71648,
221.53999,26.5818,120.0086,
221.56,26.58459,119.91863,
221.58,26.58722,119.52415,
221.60001,26.58948,119.14317,
221.62,26.59156,119.18166,
221.64,26.5939,119.64368,
221.66,26.59657,119.9373,
221.67999,26.59929,119.74914,
221.7,26.60185,119.41145,
221.72,26.60408,119.01083,
221.74001,26.60601,118.78394,
221.75999,26.60797,119.05112,
221.78,26.61026,119.58267,
221.8,26.61291,119.79196,
221.82001,26.61572,119.49489,
221.84,26.61838,119.07237,
221.86,26.62065,118.72639,
221.88,26.62276,118.8417,
221.89999,26.62512,119.39383,
221.92,26.62774,119.67527,
221.94,26.63038,119.45024,
221.96001,26.63288,119.18262,
221.98,26.63513,118.92383,
222,26.63712,118.80042,
222.02,26.63915,119.07426,
222.03999,26.64151,119.56834,
222.06,26.64422,119.81767,
222.08,26.64704,119.76826,
222.10001,26.64964,119.49695,
222.12,26.65187,119.21521,
222.14,26.65398,119.39871,
222.16,26.65635,119.93378,
222.17999,26.65899,120.193,
222.2,26.66166,120.02426,
222.22,26.66418,119.67847,
222.24001,26.66639,119.38113,
222.25999,26.66834,119.34741,
222.28,26.67036,119.69308,
222.3,26.67274,120.2643,
222.32001,26.67545,120.52985,
222.34,26.67822,120.33464,
222.36,26.68076,120.04372,
222.38,26.68297,119.70747,
222.39999,26.68513,119.74682,
222.42,26.68757,120.06269,
222.44,26.69025,120.17038,
222.46001,26.69291,119.93514,
222.48,26.69539,119.64329,
222.5,26.69756,119.36044,
222.52,26.6995,119.36716,
222.53999,26.70156,119.80218,
222.56,26.70401,120.32475,
222.58,26.70673,120.42648,
222.60001,26.70947,120.24255,
222.62,26.71196,119.9063,
222.64,26.71414,119.73138,
222.66,26.71634,119.93066,
222.67999,26.71885,120.2383,
222.7,26.72155,120.34868,
222.72,26.72421,120.32755,
222.74001,26.72667,120.30432,
222.75999,26.72878,120.10209,
222.78,26.7307,120.0703,
222.8,26.73278,120.47224,
222.82001,26.73524,120.98693,
222.84,26.73797,121.08025,
222.86,26.74069,120.74239,
222.88,26.74315,120.20753,
222.89999,26.74532,119.93451,
222.92,26.74752,120.19669,
222.94,26.75001,120.45633,
222.96001,26.75267,120.48215,
222.98,26.75529,120.34164,
223,26.75773,120.13072,
223.02,26.75988,119.88854,
223.03999,26.76184,119.93258,
223.06,26.76397,120.36536,
223.08,26.76646,120.7983,
223.10001,26.76919,120.72221,
223.12,26.77189,120.18848,
223.14,26.77431,119.7356,
223.16,26.77645,119.63456,
223.17999,26.77865,120.04476,
223.2,26.78116,120.57037,
223.22,26.78386,120.63828,
223.24001,26.7865,120.36845,
223.25999,26.78894,120.03915,
223.28,26.79105,119.74773,
223.3,26.79299,119.84014,
223.32001,26.79515,120.39996,
223.34,26.79769,120.90425,
223.36,26.80043,121.05866,
223.38,26.80309,120.87884,
223.39999,26.80547,120.4193,
223.42,26.8076,120.15072,
223.44,26.80985,120.27617,
223.46001,26.8124,120.51835,
223.48,26.81508,120.49365,
223.5,26.81771,120.47636,
223.52,26.82013,120.46935,
223.53999,26.82222,120.42174,
223.56,26.82419,120.6138,
223.58,26.82638,121.11074,
223.60001,26.82893,121.45432,
223.62,26.83167,121.35257,
223.64,26.83433,121.07076,
223.66,26.83668,120.75195,
223.67999,26.8388,120.69626,
223.7,26.84105,121.03983,
223.72,26.84363,121.45928,
223.74001,26.84632,121.50974,
223.75999,26.84891,121.33649,
223.78,26.85127,121.098,
223.8,26.85332,120.92884,
223.82001,26.85528,121.10331,
223.84,26.85752,121.65559,
223.86,26.86015,122.04157,
223.88,26.86292,121.91384,
223.89999,26.86559,121.50776,
223.92,26.86792,121.05962,
223.94,26.87004,121.03223,
223.96001,26.8723,121.40157,
223.98,26.87485,121.70477,
224,26.87752,121.68028,
224.02,26.88013,121.32289,
224.03999,26.88251,120.87646,
224.06,26.88457,120.56904,
224.08,26.88656,120.74643,
224.10001,26.88885,121.22299,
224.12,26.89148,121.46318,
224.14,26.89424,121.34673,
224.16,26.89684,121.00415,
224.17999,26.8991,120.65735,
224.2,26.90119,120.67153,
224.22,26.90349,121.13181,
224.24001,26.90608,121.40057,
224.25999,26.90875,121.32231,
224.28,26.91134,121.22956,
224.3,26.91369,120.99904,
224.32001,26.91572,120.79668,
224.34,26.9177,120.97668,
224.36,26.91997,121.37627,
224.38,26.92259,121.53403,
224.39999,26.92535,121.41752,
224.42,26.92798,121.05018,
224.44,26.93028,120.68564,
224.46001,26.93242,120.7325,
224.48,26.93474,121.16212,
224.5,26.93732,121.48641,
224.52,26.93997,121.49832,
224.53999,26.9425,121.3907,
224.56,26.94477,121.12939,
224.58,26.94674,120.95003,
224.60001,26.94874,121.22782,
224.62,26.95111,121.7167,
224.64,26.95382,121.92719,
224.66,26.95662,121.81983,
224.67999,26.95924,121.3559,
224.7,26.96149,120.89491,
224.72,26.96361,120.88902,
224.74001,26.96595,121.24327,
224.75999,26.96854,121.43287,
224.78,26.97114,121.38631,
224.8,26.97362,121.32661,
224.82001,26.97587,121.10706,
224.84,26.97788,121.03679,
224.86,26.97994,121.33864,
224.88,26.98235,121.81956,
224.89999,26.98509,121.91624,
224.92,26.98791,121.69736,
224.94,26.99048,121.2963,
224.96001,26.99267,121.0247,
224.98,26.99476,121.18487,
225,26.9971,121.55528,
225.02,26.99971,121.58648,
225.03999,27.00235,121.36766,
225.06,27.00488,121.19273,
225.08,27.00714,120.95609,
225.10001,27.00914,120.82038,
225.12,27.01122,121.13641,
225.14,27.01365,121.69003,
225.16,27.01635,121.95313,
225.17999,27.01908,121.85287,
225.2,27.02159,121.45282,
225.22,27.02377,121.13723,
225.24001,27.02593,121.40786,
225.25999,27.02838,121.88857,
225.28,27.03106,121.94977,
225.3,27.03373,121.65116,
225.32001,27.0362,121.37635,
225.34,27.03834,121.16847,
225.36,27.04027,121.14723,
225.38,27.04235,121.4936,
225.39999,27.04483,122.0158,
225.42,27.0476,122.23979,
225.44,27.05039,122.11954,
225.46001,27.05289,121.69847,
225.48,27.05503,121.36536,
225.5,27.05718,121.60762,
225.52,27.05963,122.09277,
225.53999,27.06228,122.30115,
225.56,27.0649,122.15845,
225.58,27.06733,121.85296,
225.60001,27.06944,121.5019,
225.62,27.07137,121.49725,
225.64,27.07351,121.9449,
225.66,27.07603,122.34687,
225.67999,27.07882,122.29378,
225.7,27.0816,121.92287,
225.72,27.08409,121.43194,
225.74001,27.08624,121.18969,
225.75999,27.08837,121.50617,
225.78,27.09078,121.94139,
225.8,27.09339,121.98621,
225.82001,27.09599,121.74551,
225.84,27.09844,121.55352,
225.86,27.1006,121.31531,
225.88,27.10258,121.32253,
225.89999,27.10475,121.66912,
225.92,27.10728,122.04657,
225.94,27.11004,122.13428,
225.96001,27.11275,121.9257,
225.98,27.11512,121.63216,
226,27.11719,121.4868,
226.02,27.11936,121.76829,
226.03999,27.1219,122.07509,
226.06,27.12464,121.98811,
226.08,27.12732,121.68098,
226.10001,27.12977,121.35012,
226.12,27.13186,121.1142,
226.14,27.13378,121.30446,
226.16,27.13592,121.94762,
226.17999,27.13844,122.58723,
226.2,27.1412,122.74113,
226.22,27.14392,122.43774,
226.24001,27.14633,121.937,
226.25999,27.14847,121.70298,
226.28,27.15073,121.9454,
226.3,27.1533,122.29172,
226.32001,27.156,122.18758,
226.34,27.15858,121.95637,
226.36,27.16091,121.78677,
226.38,27.16294,121.64054,
226.39999,27.16488,121.83717,
226.42,27.16707,122.41449,
226.44,27.16966,122.835,
226.46001,27.17248,122.85317,
226.48,27.17523,122.64586,
226.5,27.1776,122.27881,
226.52,27.17968,122.17894,
226.53999,27.18191,122.57074,
226.56,27.18447,122.83865,
226.58,27.18714,122.68273,
226.60001,27.1897,122.47116,
226.62,27.19205,122.2876,
226.64,27.19411,122.10716,
226.66,27.19609,122.26585,
226.67999,27.19834,122.72268,
226.7,27.20096,123.00432,
226.72,27.20378,122.90438,
226.74001,27.20649,122.51044,
226.75999,27.20879,122.08674,
226.78,27.21087,122.09332,
226.8,27.21313,122.56396,
226.82001,27.21572,122.899,
226.84,27.21841,122.85308,
226.86,27.22099,122.58133,
226.88,27.22331,122.21346,
226.89999,27.22533,121.74063,
226.92,27.22731,121.77475,
226.94,27.22959,122.24255,
226.96001,27.23221,122.65337,
226.98,27.23499,122.65536,
227,27.23763,122.3325,
227.02,27.23988,121.98044,
227.03999,27.24195,122.08606,
227.06,27.24427,122.66669,
227.08,27.24693,123.07036,
227.10001,27.24967,122.89582,
227.12,27.25225,122.45563,
227.14,27.2545,122.02554,
227.16,27.25644,121.75387,
227.17999,27.25839,121.93727,
227.2,27.26066,122.45651,
227.22,27.2633,122.72234,
227.24001,27.2661,122.59433,
227.25999,27.26877,122.24667,
227.28,27.27105,121.85738,
227.3,27.27317,121.87123,
227.32001,27.27554,122.21897,
227.34,27.27818,122.46117,
227.36,27.28084,122.56298,
227.38,27.28333,122.54113,
227.39999,27.28555,122.3819,
227.42,27.28753,122.20306,
227.44,27.28954,122.40646,
227.46001,27.29189,122.91388,
227.48,27.2946,123.18469,
227.5,27.29743,123.08126,
227.52,27.30004,122.66026,
227.53999,27.30226,122.29077,
227.56,27.30435,122.45086,
227.58,27.30669,122.99633,
227.60001,27.30933,123.27258,
227.62,27.31202,123.14455,
227.64,27.31457,122.93011,
227.66,27.31681,122.61986,
227.67999,27.31878,122.51242,
227.7,27.32081,122.91683,
227.72,27.32319,123.52517,
227.74001,27.32588,123.7765,
227.75999,27.32863,123.66927,
227.78,27.33117,123.30051,
227.8,27.33336,122.98691,
227.82001,27.33549,123.18604,
227.84,27.33791,123.6164,
227.86,27.34059,123.77958,
227.88,27.34324,123.67068,
227.89999,27.34575,123.44083,
227.92,27.34796,123.1614,
227.94,27.34993,123.08109,
227.96001,27.35199,123.52065,
227.98,27.3544,124.15013,
228,27.35712,124.33073,
228.02,27.35987,124.02521,
228.03999,27.36238,123.46526,
228.06,27.36457,123.05798,
228.08,27.36677,123.17628,
228.10001,27.36926,123.70778,
228.12,27.37196,123.94755,
228.14,27.37463,123.72478,
228.16,27.37708,123.4036,
228.17999,27.37921,123.1193,
228.2,27.38112,123.08147,
228.22,27.38319,123.51407,
228.24001,27.38564,124.10059,
228.25999,27.38837,124.22617,
228.28,27.39111,123.93482,
228.3,27.3936,123.48744,
228.32001,27.39578,123.23423,
228.34,27.39797,123.46658,
228.36,27.40044,123.88371,
228.38,27.40308,123.92385,
228.39999,27.40567,123.7604,
228.42,27.40813,123.53912,
228.44,27.4103,123.25705,
228.46001,27.41226,123.17681,
228.48,27.41437,123.57181,
228.5,27.41684,124.08723,
228.52,27.41956,124.15869,
228.53999,27.42228,123.88509,
228.56,27.42473,123.48043,
228.58,27.42686,123.26624,
228.60001,27.42904,123.50873,
228.62,27.43154,123.89672,
228.64,27.43423,123.96833,
228.66,27.43688,123.84019,
228.67999,27.43934,123.56791,
228.7,27.44146,123.21233,
228.72,27.44341,123.19928,
228.74001,27.44556,123.65688,
228.75999,27.44808,123.85951,
228.78,27.4508,123.62217,
228.8,27.45346,123.38705,
228.82001,27.45584,123.21507,
228.84,27.45798,123.25873,
228.86,27.46021,123.61195,
228.88,27.46275,123.9725,
228.89999,27.46544,124.06345,
228.92,27.46809,123.94952,
228.94,27.47054,123.69786,
228.96001,27.47265,123.419,
228.98,27.47461,123.51292,
229,27.47679,124.05042,
229.02,27.47934,124.44139,
229.03999,27.48208,124.29279,
229.06,27.48476,123.92188,
229.08,27.48711,123.55074,
229.10001,27.48922,123.43339,
229.12,27.49145,123.71146,
229.14,27.49401,124.03706,
229.16,27.49671,124.08795,
229.17999,27.49933,123.8983,
229.2,27.50171,123.63139,
229.22,27.50376,123.42306,
229.24001,27.50571,123.57833,
229.25999,27.50794,124.19139,
229.28,27.51056,124.63301,
229.3,27.51335,124.65017,
229.32001,27.51602,124.37962,
229.34,27.51836,124.0129,
229.36,27.52047,123.86173,
229.38,27.5227,124.12486,
229.39999,27.52523,124.27644,
229.42,27.52789,124.05721,
229.44,27.53049,123.78926,
229.46001,27.5329,123.40369,
229.48,27.53499,123.02338,
229.5,27.53699,123.1188,
229.52,27.53926,123.64673,
229.53999,27.54187,123.94515,
229.56,27.54462,123.9055,
229.58,27.54722,123.55214,
229.60001,27.54948,123.11095,
229.62,27.55156,123.04636,
229.64,27.55386,123.40224,
229.66,27.55646,123.71204,
229.67999,27.55915,123.58212,
229.7,27.56174,123.28513,
229.72,27.56409,122.88249,
229.74001,27.56612,122.62717,
229.75999,27.56809,122.83013,
229.78,27.57035,123.32325,
229.8,27.57296,123.55917,
229.82001,27.57572,123.47002,
229.84,27.57835,123.25005,
229.86,27.58065,123.00298,
229.88,27.58278,123.07854,
229.89999,27.58509,123.52327,
229.92,27.58767,123.79258,
229.94,27.59033,123.70253,
229.96001,27.5929,123.41467,
229.98,27.59521,122.97838,
230,27.5972,122.7191,
230.02,27.5992,122.94969,
230.03999,27.60154,123.47233,
230.06,27.60423,123.58346,
230.08,27.60703,123.39661,
230.10001,27.60965,123.04778,
230.12,27.6119,122.67145,
230.14,27.61401,122.67873,
230.16,27.61634,123.1133,
230.17999,27.61891,123.33234,
230.2,27.62152,123.27051,
230.22,27.62402,123.06341,
230.24001,27.62629,122.78291,
230.25999,27.62831,122.62314,
230.28,27.63037,122.88895,
230.3,27.63277,123.35819,
230.32001,27.63551,123.55516,
230.34,27.63832,123.42509,
230.36,27.64089,123.10481,
230.38,27.64308,122.65894,
230.39999,27.64515,122.67784,
230.42,27.64747,123.17284,
230.44,27.65005,123.54484,
230.46001,27.6527,123.48105,
230.48,27.65524,123.27193,
230.5,27.65753,122.96928,
230.52,27.65955,122.80957,
230.53999,27.66162,123.10202,
230.56,27.66405,123.56475,
230.58,27.66674,123.70372,
230.60001,27.66946,123.44765,
230.62,27.67196,122.99066,
230.64,27.67415,122.68395,
230.66,27.6763,122.84641,
230.67999,27.67874,123.22558,
230.7,27.68142,123.37775,
230.72,27.6841,123.24429,
230.74001,27.68659,123.00742,
230.75999,27.68875,122.73423,
230.78,27.69068,122.7091,
230.8,27.69274,123.1297,
230.82001,27.6952,123.66695,
230.84,27.69797,123.76521,
230.86,27.70077,123.5825,
230.88,27.70328,123.20257,
230.89999,27.70544,122.91293,
230.92,27.70759,123.15604,
230.94,27.71004,123.64314,
230.96001,27.7127,123.8655,
230.98,27.71533,123.6678,
231,27.71777,123.37109,
231.02,27.71988,123.06105,
231.03999,27.72181,123.05032,
231.06,27.72393,123.48495,
231.08,27.72643,123.8955,
231.10001,27.7292,123.95992,
231.12,27.73198,123.71056,
231.14,27.73449,123.29276,
231.16,27.73665,123.01917,
231.17999,27.73878,123.16035,
231.2,27.74118,123.5379,
231.22,27.74378,123.72412,
231.24001,27.7464,123.59842,
231.25999,27.74884,123.3541,
